Date,Open,High,Low,Close,Volume
2022. 1. 24 오후 4:00:00,160.02,162.3,154.7,161.62,162706686
2022. 1. 25 오후 4:00:00,158.98,162.76,157.02,159.78,115798367
2022. 1. 26 오후 4:00:00,163.5,164.39,157.82,159.69,108275308
2022. 1. 27 오후 4:00:00,162.45,163.84,158.28,159.22,121954638
2022. 1. 28 오후 4:00:00,165.71,170.35,162.8,170.33,179935660
2022. 1. 31 오후 4:00:00,170.16,175,169.51,174.78,115541590
2022. 2. 1 오후 4:00:00,174.01,174.84,172.31,174.61,86213911
2022. 2. 2 오후 4:00:00,174.75,175.88,173.33,175.84,84914256
2022. 2. 3 오후 4:00:00,174.48,176.24,172.12,172.9,89418074
2022. 2. 4 오후 4:00:00,171.68,174.1,170.68,172.39,82465400
2022. 2. 7 오후 4:00:00,172.86,173.95,170.95,171.66,77251204
2022. 2. 8 오후 4:00:00,171.73,175.35,171.43,174.83,74829217
2022. 2. 9 오후 4:00:00,176.05,176.65,174.9,176.28,71285038
2022. 2. 10 오후 4:00:00,174.14,175.48,171.55,172.12,90865899
2022. 2. 11 오후 4:00:00,172.33,173.08,168.04,168.64,98670687
2022. 2. 14 오후 4:00:00,167.37,169.58,166.56,168.88,86185530
2022. 2. 15 오후 4:00:00,170.97,172.95,170.25,172.79,64286320
2022. 2. 16 오후 4:00:00,171.85,173.34,170.05,172.55,61177398
2022. 2. 17 오후 4:00:00,171.03,171.91,168.47,168.88,69589344
2022. 2. 18 오후 4:00:00,169.82,170.54,166.19,167.3,82772674
2022. 2. 22 오후 4:00:00,164.98,166.69,162.15,164.32,91162758
2022. 2. 23 오후 4:00:00,165.54,166.15,159.75,160.07,90009247
2022. 2. 24 오후 4:00:00,152.58,162.85,152,162.74,141147540
2022. 2. 25 오후 4:00:00,163.84,165.12,160.87,164.85,91974222
2022. 2. 28 오후 4:00:00,163.06,165.42,162.43,165.12,95056629
2022. 3. 1 오후 4:00:00,164.7,166.6,161.97,163.2,83474425
2022. 3. 2 오후 4:00:00,164.39,167.36,162.95,166.56,79724750
2022. 3. 3 오후 4:00:00,168.47,168.91,165.55,166.23,76678441
2022. 3. 4 오후 4:00:00,164.49,165.55,162.1,163.17,83819592
2022. 3. 7 오후 4:00:00,163.36,165.02,159.04,159.3,96418845
2022. 3. 8 오후 4:00:00,158.82,162.88,155.8,157.44,131148280
2022. 3. 9 오후 4:00:00,161.48,163.41,159.41,162.95,91454905
2022. 3. 10 오후 4:00:00,160.2,160.39,155.98,158.52,105342033
2022. 3. 11 오후 4:00:00,158.93,159.28,154.5,154.73,96970102
2022. 3. 14 오후 4:00:00,151.45,154.12,150.1,150.62,108732111
2022. 3. 15 오후 4:00:00,150.9,155.57,150.38,155.09,92964302
2022. 3. 16 오후 4:00:00,157.05,160,154.46,159.59,102300157
2022. 3. 17 오후 4:00:00,158.61,161,157.63,160.62,75615376
2022. 3. 18 오후 4:00:00,160.51,164.48,159.76,163.98,123511692
2022. 3. 21 오후 4:00:00,163.51,166.35,163.01,165.38,95811352
2022. 3. 22 오후 4:00:00,165.51,169.42,164.91,168.82,81532007
2022. 3. 23 오후 4:00:00,167.99,172.64,167.65,170.21,98062674
2022. 3. 24 오후 4:00:00,171.06,174.14,170.21,174.07,90131418
2022. 3. 25 오후 4:00:00,173.88,175.28,172.75,174.72,80546156
2022. 3. 28 오후 4:00:00,172.17,175.73,172,175.6,90371916
2022. 3. 29 오후 4:00:00,176.69,179.01,176.34,178.96,100589440
2022. 3. 30 오후 4:00:00,178.55,179.61,176.7,177.77,92633154
2022. 3. 31 오후 4:00:00,177.84,178.03,174.4,174.61,103049285
2022. 4. 1 오후 4:00:00,174.03,174.88,171.94,174.31,78751328
2022. 4. 4 오후 4:00:00,174.57,178.49,174.44,178.44,76545983
2022. 4. 5 오후 4:00:00,177.5,178.3,174.42,175.06,73401786
2022. 4. 6 오후 4:00:00,172.36,173.63,170.13,171.83,89058782
2022. 4. 7 오후 4:00:00,171.16,173.36,169.85,172.14,77594650
2022. 4. 8 오후 4:00:00,171.78,171.78,169.2,170.09,76575508
2022. 4. 11 오후 4:00:00,168.71,169.03,165.5,165.75,72246706
2022. 4. 12 오후 4:00:00,168.02,169.87,166.64,167.66,79265181
2022. 4. 13 오후 4:00:00,167.39,171.04,166.77,170.4,70618925
2022. 4. 14 오후 4:00:00,170.62,171.27,165.04,165.29,75329376
2022. 4. 18 오후 4:00:00,163.92,166.6,163.57,165.07,69023941
2022. 4. 19 오후 4:00:00,165.02,167.82,163.91,167.4,67723833
2022. 4. 20 오후 4:00:00,168.76,168.88,166.1,167.23,67929814
2022. 4. 21 오후 4:00:00,168.91,171.53,165.91,166.42,87227768
2022. 4. 22 오후 4:00:00,166.46,167.87,161.5,161.79,84882424
2022. 4. 25 오후 4:00:00,161.12,163.17,158.46,162.88,96046376
2022. 4. 26 오후 4:00:00,162.25,162.34,156.72,156.8,95623240
2022. 4. 27 오후 4:00:00,155.91,159.79,155.38,156.57,88063191
2022. 4. 28 오후 4:00:00,159.25,164.52,158.93,163.64,130216792
2022. 4. 29 오후 4:00:00,161.84,166.2,157.25,157.65,131747571
2022. 5. 2 오후 4:00:00,156.71,158.23,153.27,157.96,123055265
2022. 5. 3 오후 4:00:00,158.15,160.71,156.32,159.48,88966526
2022. 5. 4 오후 4:00:00,159.67,166.48,159.26,166.02,108256503
2022. 5. 5 오후 4:00:00,163.85,164.08,154.95,156.77,130525275
2022. 5. 6 오후 4:00:00,156.01,159.44,154.18,157.28,116124647
2022. 5. 9 오후 4:00:00,154.93,155.83,151.49,152.06,131577921
2022. 5. 10 오후 4:00:00,155.52,156.74,152.93,154.51,115366736
2022. 5. 11 오후 4:00:00,153.5,155.45,145.81,146.5,142689825
2022. 5. 12 오후 4:00:00,142.77,146.2,138.8,142.56,182602041
2022. 5. 13 오후 4:00:00,144.59,148.1,143.11,147.11,113990852
2022. 5. 16 오후 4:00:00,145.55,147.52,144.18,145.54,86643781
2022. 5. 17 오후 4:00:00,148.86,149.77,146.68,149.24,78336254
2022. 5. 18 오후 4:00:00,146.85,147.36,139.9,140.82,109742890
2022. 5. 19 오후 4:00:00,139.88,141.66,136.6,137.35,136095640
2022. 5. 20 오후 4:00:00,139.09,140.7,132.61,137.59,137426125
2022. 5. 23 오후 4:00:00,137.79,143.26,137.65,143.11,117726265
2022. 5. 24 오후 4:00:00,140.81,141.97,137.33,140.36,104132746
2022. 5. 25 오후 4:00:00,138.43,141.79,138.34,140.52,92482696
2022. 5. 26 오후 4:00:00,137.39,144.34,137.14,143.78,90601548
2022. 5. 27 오후 4:00:00,145.39,149.68,145.26,149.64,90978503
2022. 5. 31 오후 4:00:00,149.07,150.66,146.84,148.84,103718416
2022. 6. 1 오후 4:00:00,149.9,151.74,147.68,148.71,74286635
2022. 6. 2 오후 4:00:00,147.83,151.27,146.86,151.21,72348055
2022. 6. 3 오후 4:00:00,146.9,147.97,144.46,145.38,88570289
2022. 6. 6 오후 4:00:00,147.03,148.57,144.9,146.14,71598380
2022. 6. 7 오후 4:00:00,144.35,149,144.1,148.71,67808150
2022. 6. 8 오후 4:00:00,148.58,149.87,147.46,147.96,53950201
2022. 6. 9 오후 4:00:00,147.08,147.95,142.53,142.64,69472976
2022. 6. 10 오후 4:00:00,140.28,140.76,137.06,137.13,91566637
2022. 6. 13 오후 4:00:00,132.87,135.2,131.44,131.88,122207099
2022. 6. 14 오후 4:00:00,133.13,133.89,131.48,132.76,84784326
2022. 6. 15 오후 4:00:00,134.29,137.34,132.16,135.43,91532972
2022. 6. 16 오후 4:00:00,132.08,132.39,129.04,130.06,107961508
2022. 6. 17 오후 4:00:00,130.07,133.08,129.81,131.56,134520290
2022. 6. 21 오후 4:00:00,133.42,137.06,133.32,135.87,81000488
2022. 6. 22 오후 4:00:00,134.79,137.76,133.91,135.35,73409234
2022. 6. 23 오후 4:00:00,136.82,138.59,135.63,138.27,72433768
2022. 6. 24 오후 4:00:00,139.9,141.91,139.77,141.66,89116837
2022. 6. 27 오후 4:00:00,142.7,143.49,140.97,141.66,70207908
2022. 6. 28 오후 4:00:00,142.13,143.42,137.32,137.44,67315328
2022. 6. 29 오후 4:00:00,137.46,140.67,136.67,139.23,66242411
2022. 6. 30 오후 4:00:00,137.25,138.37,133.77,136.72,98964467
2022. 7. 1 오후 4:00:00,136.04,139.04,135.66,138.93,71051552
