Date,Open,High,Low,Close,Volume
2022. 5. 19 오후 4:00:00,253.9,257.67,251.88,253.14,32692286
2022. 5. 20 오후 4:00:00,257.24,258.54,246.44,252.56,39199279
2022. 5. 23 오후 4:00:00,255.49,261.5,253.43,260.65,33175379
2022. 5. 24 오후 4:00:00,257.89,261.33,253.5,259.62,29043904
2022. 5. 25 오후 4:00:00,258.14,264.58,257.13,262.52,28547947
2022. 5. 26 오후 4:00:00,262.27,267.11,261.43,265.9,25002105
2022. 5. 27 오후 4:00:00,268.48,273.34,267.56,273.24,26910806
2022. 5. 31 오후 4:00:00,272.53,274.77,268.93,271.87,37827695
2022. 6. 1 오후 4:00:00,275.2,277.69,270.04,272.42,25292174
2022. 6. 2 오후 4:00:00,264.45,274.65,261.6,274.58,44008209
2022. 6. 3 오후 4:00:00,270.31,273.45,268.41,270.02,28058958
2022. 6. 6 오후 4:00:00,272.06,274.18,267.22,268.75,22400342
2022. 6. 7 오후 4:00:00,266.64,273.13,265.94,272.5,22860677
2022. 6. 8 오후 4:00:00,271.71,273,269.61,270.41,17372341
2022. 6. 9 오후 4:00:00,267.78,272.71,264.63,264.79,26439728
2022. 6. 10 오후 4:00:00,260.58,260.58,252.53,252.99,31445841
2022. 6. 13 오후 4:00:00,245.11,249.02,241.53,242.26,46135788
2022. 6. 14 오후 4:00:00,243.86,245.74,241.51,244.49,28651487
2022. 6. 15 오후 4:00:00,248.31,255.3,246.42,251.76,33111729
2022. 6. 16 오후 4:00:00,245.98,247.42,243.02,244.97,33169160
2022. 6. 17 오후 4:00:00,244.7,250.5,244.03,247.65,43084780
2022. 6. 21 오후 4:00:00,250.26,254.75,249.51,253.74,29928297
2022. 6. 22 오후 4:00:00,251.89,257.17,250.37,253.13,25961215
2022. 6. 23 오후 4:00:00,255.57,259.37,253.63,258.86,25861449
2022. 6. 24 오후 4:00:00,261.81,267.98,261.72,267.7,33923231
2022. 6. 27 오후 4:00:00,268.21,268.3,263.28,264.89,24615114
2022. 6. 28 오후 4:00:00,263.98,266.91,256.32,256.48,27380247
2022. 6. 29 오후 4:00:00,257.59,261.97,255.76,260.26,20069839
2022. 6. 30 오후 4:00:00,257.05,259.53,252.9,256.83,31730868
2022. 7. 1 오후 4:00:00,256.39,259.77,254.61,259.58,22837692
2022. 7. 5 오후 4:00:00,256.16,262.98,254.74,262.85,22971634
